Seq,Region,Rdate,social_distancing
110,서울특별시,2020-06-10,1
111,서울특별시,2020-06-11,1
112,서울특별시,2020-06-12,1
113,서울특별시,2020-06-13,1
114,서울특별시,2020-06-14,1
115,서울특별시,2020-06-15,1
116,서울특별시,2020-06-16,1
117,서울특별시,2020-06-17,1
118,서울특별시,2020-06-18,1
119,서울특별시,2020-06-19,1
120,서울특별시,2020-06-20,1
121,서울특별시,2020-06-21,1
122,서울특별시,2020-06-22,1
123,서울특별시,2020-06-23,1
124,서울특별시,2020-06-24,1
125,서울특별시,2020-06-25,1
126,서울특별시,2020-06-26,1
127,서울특별시,2020-06-27,1
128,서울특별시,2020-06-28,1
129,서울특별시,2020-06-29,1
130,서울특별시,2020-06-30,1
131,서울특별시,2020-07-01,1
132,서울특별시,2020-07-02,1
133,서울특별시,2020-07-03,1
134,서울특별시,2020-07-04,1
135,서울특별시,2020-07-05,1
137,서울특별시,2020-07-06,1
138,서울특별시,2020-07-07,1
139,서울특별시,2020-07-08,1
140,서울특별시,2020-07-09,1
141,서울특별시,2020-07-10,1
142,서울특별시,2020-07-11,1
143,서울특별시,2020-07-12,1
144,서울특별시,2020-07-13,1
145,서울특별시,2020-07-14,1
146,서울특별시,2020-07-15,1
147,서울특별시,2020-07-16,1
148,서울특별시,2020-07-17,1
149,서울특별시,2020-07-18,1
150,서울특별시,2020-07-19,1
151,서울특별시,2020-07-20,1
152,서울특별시,2020-07-21,1
153,서울특별시,2020-07-22,1
154,서울특별시,2020-07-23,1
155,서울특별시,2020-07-24,1
156,서울특별시,2020-07-25,1
157,서울특별시,2020-07-26,1
158,서울특별시,2020-07-27,1
159,서울특별시,2020-07-28,1
160,서울특별시,2020-07-29,1
161,서울특별시,2020-07-30,1
162,서울특별시,2020-07-31,1
163,서울특별시,2020-08-01,1
164,서울특별시,2020-08-02,1
165,서울특별시,2020-08-03,1
166,서울특별시,2020-08-04,1
167,서울특별시,2020-08-05,1
168,서울특별시,2020-08-06,1
169,서울특별시,2020-08-07,1
170,서울특별시,2020-08-08,1
171,서울특별시,2020-08-09,1
172,서울특별시,2020-08-10,1
173,서울특별시,2020-08-11,1
174,서울특별시,2020-08-12,1
175,서울특별시,2020-08-13,1
176,서울특별시,2020-08-14,1
177,서울특별시,2020-08-15,1
178,서울특별시,2020-08-16,1
179,서울특별시,2020-08-17,1
180,서울특별시,2020-08-18,1
181,서울특별시,2020-08-19,2
182,서울특별시,2020-08-20,2
183,서울특별시,2020-08-21,2
184,서울특별시,2020-08-22,2
185,서울특별시,2020-08-23,2
186,서울특별시,2020-08-24,2
187,서울특별시,2020-08-25,2
188,서울특별시,2020-08-26,2
189,서울특별시,2020-08-27,2
190,서울특별시,2020-08-28,2
191,서울특별시,2020-08-29,2
192,서울특별시,2020-08-30,3
193,서울특별시,2020-08-31,3
194,서울특별시,2020-09-01,3
195,서울특별시,2020-09-02,3
196,서울특별시,2020-09-03,3
197,서울특별시,2020-09-04,3
198,서울특별시,2020-09-05,3
199,서울특별시,2020-09-06,3
200,서울특별시,2020-09-07,3
201,서울특별시,2020-09-08,3
202,서울특별시,2020-09-09,3
203,서울특별시,2020-09-10,3
204,서울특별시,2020-09-11,3
205,서울특별시,2020-09-12,3
206,서울특별시,2020-09-13,3
207,서울특별시,2020-09-14,2
208,서울특별시,2020-09-15,2
209,서울특별시,2020-09-16,2
210,서울특별시,2020-09-17,2
211,서울특별시,2020-09-18,2
212,서울특별시,2020-09-19,2
213,서울특별시,2020-09-20,2
214,서울특별시,2020-09-21,2
215,서울특별시,2020-09-22,2
216,서울특별시,2020-09-23,2
217,서울특별시,2020-09-24,2
218,서울특별시,2020-09-25,2
219,서울특별시,2020-09-26,2
220,서울특별시,2020-09-27,2
221,서울특별시,2020-09-28,2
222,서울특별시,2020-09-29,2
223,서울특별시,2020-09-30,2
224,서울특별시,2020-10-01,2
225,서울특별시,2020-10-02,2
226,서울특별시,2020-10-03,2
227,서울특별시,2020-10-04,2
228,서울특별시,2020-10-05,2
229,서울특별시,2020-10-06,2
230,서울특별시,2020-10-07,2
231,서울특별시,2020-10-08,2
232,서울특별시,2020-10-09,2
233,서울특별시,2020-10-10,2
234,서울특별시,2020-10-11,2
235,서울특별시,2020-10-12,1
236,서울특별시,2020-10-13,1
237,서울특별시,2020-10-14,1
238,서울특별시,2020-10-15,1
239,서울특별시,2020-10-16,1
240,서울특별시,2020-10-17,1
241,서울특별시,2020-10-18,1
242,서울특별시,2020-10-19,1
243,서울특별시,2020-10-20,1
244,서울특별시,2020-10-21,1
245,서울특별시,2020-10-22,1
246,서울특별시,2020-10-23,1
247,서울특별시,2020-10-24,1
248,서울특별시,2020-10-25,1
249,서울특별시,2020-10-26,1
250,서울특별시,2020-10-27,1
251,서울특별시,2020-10-28,1
252,서울특별시,2020-10-29,1
253,서울특별시,2020-10-30,1
254,서울특별시,2020-10-31,1
255,서울특별시,2020-11-01,1
256,서울특별시,2020-11-02,1
257,서울특별시,2020-11-03,1
258,서울특별시,2020-11-04,1
259,서울특별시,2020-11-05,1
260,서울특별시,2020-11-06,1
261,서울특별시,2020-11-07,1
262,서울특별시,2020-11-08,1
263,서울특별시,2020-11-09,1
264,서울특별시,2020-11-10,1
265,서울특별시,2020-11-11,1
266,서울특별시,2020-11-12,1
267,서울특별시,2020-11-13,1
268,서울특별시,2020-11-14,1
269,서울특별시,2020-11-15,1
270,서울특별시,2020-11-16,1
271,서울특별시,2020-11-17,1
272,서울특별시,2020-11-18,1
273,서울특별시,2020-11-19,1
274,서울특별시,2020-11-20,1
275,서울특별시,2020-11-21,1
276,서울특별시,2020-11-22,1
277,서울특별시,2020-11-23,1
278,서울특별시,2020-11-24,2
279,서울특별시,2020-11-25,2
280,서울특별시,2020-11-26,2
281,서울특별시,2020-11-27,2
282,서울특별시,2020-11-28,2
283,서울특별시,2020-11-29,2
284,서울특별시,2020-11-30,2
285,서울특별시,2020-12-01,2
286,서울특별시,2020-12-02,2
287,서울특별시,2020-12-03,2
288,서울특별시,2020-12-04,2
289,서울특별시,2020-12-05,2
290,서울특별시,2020-12-06,2
291,서울특별시,2020-12-07,2
292,서울특별시,2020-12-08,3
293,서울특별시,2020-12-09,3
294,서울특별시,2020-12-10,3
295,서울특별시,2020-12-11,3
296,서울특별시,2020-12-12,3
297,서울특별시,2020-12-13,3
298,서울특별시,2020-12-14,3
299,서울특별시,2020-12-15,3
300,서울특별시,2020-12-16,3
301,서울특별시,2020-12-17,3
302,서울특별시,2020-12-18,3
303,서울특별시,2020-12-19,3
304,서울특별시,2020-12-20,3
305,서울특별시,2020-12-21,3
306,서울특별시,2020-12-22,3
307,서울특별시,2020-12-23,3
308,서울특별시,2020-12-24,3
309,서울특별시,2020-12-25,3
310,서울특별시,2020-12-26,3
311,서울특별시,2020-12-27,3
312,서울특별시,2020-12-28,3
313,서울특별시,2020-12-29,3
314,서울특별시,2020-12-30,3
315,서울특별시,2020-12-31,3
316,서울특별시,2021-01-01,3
317,서울특별시,2021-01-02,3
318,서울특별시,2021-01-03,3
319,서울특별시,2021-01-04,3
320,서울특별시,2021-01-05,3
321,서울특별시,2021-01-06,3
322,서울특별시,2021-01-07,3
323,서울특별시,2021-01-08,3
324,서울특별시,2021-01-09,3
325,서울특별시,2021-01-10,3
326,서울특별시,2021-01-11,3
327,서울특별시,2021-01-12,3
328,서울특별시,2021-01-13,3
329,서울특별시,2021-01-14,3
330,서울특별시,2021-01-15,3
331,서울특별시,2021-01-16,3
332,서울특별시,2021-01-17,3
333,서울특별시,2021-01-18,3
334,서울특별시,2021-01-19,3
335,서울특별시,2021-01-20,3
336,서울특별시,2021-01-21,3
337,서울특별시,2021-01-22,3
338,서울특별시,2021-01-23,3
339,서울특별시,2021-01-24,3
340,서울특별시,2021-01-25,3
341,서울특별시,2021-01-26,3
342,서울특별시,2021-01-27,3
343,서울특별시,2021-01-28,3
344,서울특별시,2021-01-29,3
345,서울특별시,2021-01-30,3
346,서울특별시,2021-01-31,3
347,서울특별시,2021-02-01,3
348,서울특별시,2021-02-02,3
349,서울특별시,2021-02-03,3
350,서울특별시,2021-02-04,3
351,서울특별시,2021-02-05,3
352,서울특별시,2021-02-06,3
353,서울특별시,2021-02-07,3
354,서울특별시,2021-02-08,3
355,서울특별시,2021-02-09,3
356,서울특별시,2021-02-10,3
357,서울특별시,2021-02-11,3
358,서울특별시,2021-02-12,3
359,서울특별시,2021-02-13,3
360,서울특별시,2021-02-14,3
361,서울특별시,2021-02-15,2
362,서울특별시,2021-02-16,2
363,서울특별시,2021-02-17,2
364,서울특별시,2021-02-18,2
365,서울특별시,2021-02-19,2
366,서울특별시,2021-02-20,2
367,서울특별시,2021-02-21,2
368,서울특별시,2021-02-22,2
369,서울특별시,2021-02-23,2
370,서울특별시,2021-02-24,2
371,서울특별시,2021-02-25,2
372,서울특별시,2021-02-26,2
373,서울특별시,2021-02-27,2
374,서울특별시,2021-02-28,2
375,서울특별시,2021-03-01,2
376,서울특별시,2021-03-02,2
377,서울특별시,2021-03-03,2
378,서울특별시,2021-03-04,2
379,서울특별시,2021-03-05,2
380,서울특별시,2021-03-06,2
381,서울특별시,2021-03-07,2
382,서울특별시,2021-03-08,2
383,서울특별시,2021-03-09,2
384,서울특별시,2021-03-10,2
385,서울특별시,2021-03-11,2
386,서울특별시,2021-03-12,2
387,서울특별시,2021-03-13,2
388,서울특별시,2021-03-14,2
389,서울특별시,2021-03-15,2
390,서울특별시,2021-03-16,2
391,서울특별시,2021-03-17,2
392,서울특별시,2021-03-18,2
393,서울특별시,2021-03-19,2
394,서울특별시,2021-03-20,2
395,서울특별시,2021-03-21,2
396,서울특별시,2021-03-22,2
397,서울특별시,2021-03-23,2
398,서울특별시,2021-03-24,2
399,서울특별시,2021-03-25,2
400,서울특별시,2021-03-26,2
401,서울특별시,2021-03-27,2
402,서울특별시,2021-03-28,2
403,서울특별시,2021-03-29,2
404,서울특별시,2021-03-30,2
405,서울특별시,2021-03-31,2
406,서울특별시,2021-04-01,2
407,서울특별시,2021-04-02,2
408,서울특별시,2021-04-03,2
409,서울특별시,2021-04-04,2
410,서울특별시,2021-04-05,2
411,서울특별시,2021-04-06,2
412,서울특별시,2021-04-07,2
413,서울특별시,2021-04-08,2
414,서울특별시,2021-04-09,2
415,서울특별시,2021-04-10,2
416,서울특별시,2021-04-11,2
417,서울특별시,2021-04-12,2
418,서울특별시,2021-04-13,2
419,서울특별시,2021-04-14,2
420,서울특별시,2021-04-15,2
421,서울특별시,2021-04-16,2
422,서울특별시,2021-04-17,2
423,서울특별시,2021-04-18,2
424,서울특별시,2021-04-19,2
425,서울특별시,2021-04-20,2
426,서울특별시,2021-04-21,2
427,서울특별시,2021-04-22,2
428,서울특별시,2021-04-23,2
429,서울특별시,2021-04-24,2
430,서울특별시,2021-04-25,2
431,서울특별시,2021-04-26,2
432,서울특별시,2021-04-27,2
433,서울특별시,2021-04-28,2
434,서울특별시,2021-04-29,2
435,서울특별시,2021-04-30,2
436,서울특별시,2021-05-01,2
437,서울특별시,2021-05-02,2
438,서울특별시,2021-05-03,2
439,서울특별시,2021-05-04,2
440,서울특별시,2021-05-05,2
441,서울특별시,2021-05-06,2
442,서울특별시,2021-05-07,2
443,서울특별시,2021-05-08,2
444,서울특별시,2021-05-09,2
445,서울특별시,2021-05-10,2
446,서울특별시,2021-05-11,2
447,서울특별시,2021-05-12,2
448,서울특별시,2021-05-13,2
449,서울특별시,2021-05-14,2
450,서울특별시,2021-05-15,2
451,서울특별시,2021-05-16,2
452,서울특별시,2021-05-17,2
453,서울특별시,2021-05-18,2
454,서울특별시,2021-05-19,2
455,서울특별시,2021-05-20,2
456,서울특별시,2021-05-21,2
457,서울특별시,2021-05-22,2
458,서울특별시,2021-05-23,2
459,서울특별시,2021-05-24,2
460,서울특별시,2021-05-25,2
461,서울특별시,2021-05-26,2
462,서울특별시,2021-05-27,2
463,서울특별시,2021-05-28,2
464,서울특별시,2021-05-29,2
465,서울특별시,2021-05-30,2
466,서울특별시,2021-05-31,2
467,서울특별시,2021-06-01,2
468,서울특별시,2021-06-02,2
469,서울특별시,2021-06-03,2
470,서울특별시,2021-06-04,2
471,서울특별시,2021-06-05,2
472,서울특별시,2021-06-06,2
473,서울특별시,2021-06-07,2
474,서울특별시,2021-06-08,2
475,서울특별시,2021-06-09,2
476,서울특별시,2021-06-10,2
477,서울특별시,2021-06-11,2
478,서울특별시,2021-06-12,2
479,서울특별시,2021-06-13,2
480,서울특별시,2021-06-14,2
481,부산광역시,2020-02-23,2
482,부산광역시,2020-02-24,2
483,부산광역시,2020-02-25,2
484,부산광역시,2020-02-26,2
485,부산광역시,2020-02-27,2
486,부산광역시,2020-02-28,2
487,부산광역시,2020-02-29,2
488,부산광역시,2020-03-01,2
489,부산광역시,2020-03-02,2
490,부산광역시,2020-03-03,2
491,부산광역시,2020-03-04,2
492,부산광역시,2020-03-05,2
493,부산광역시,2020-03-06,2
494,부산광역시,2020-03-07,2
495,부산광역시,2020-03-08,2
496,부산광역시,2020-03-09,2
497,부산광역시,2020-03-10,2
498,부산광역시,2020-03-11,2
499,부산광역시,2020-03-12,2
500,부산광역시,2020-03-13,2
501,부산광역시,2020-03-14,2
502,부산광역시,2020-03-15,2
503,부산광역시,2020-03-16,2
504,부산광역시,2020-03-17,2
506,부산광역시,2020-03-18,2
507,부산광역시,2020-03-19,2
508,부산광역시,2020-03-20,2
509,부산광역시,2020-03-21,2
510,부산광역시,2020-03-22,3
511,부산광역시,2020-03-23,3
512,부산광역시,2020-03-24,3
513,부산광역시,2020-03-25,3
514,부산광역시,2020-03-26,3
515,부산광역시,2020-03-27,3
516,부산광역시,2020-03-28,3
517,부산광역시,2020-03-29,3
518,부산광역시,2020-03-30,3
519,부산광역시,2020-03-31,3
520,부산광역시,2020-04-01,3
521,부산광역시,2020-04-02,3
522,부산광역시,2020-04-03,3
523,부산광역시,2020-04-04,3
524,부산광역시,2020-04-05,3
525,부산광역시,2020-04-06,3
526,부산광역시,2020-04-07,3
527,부산광역시,2020-04-08,3
528,부산광역시,2020-04-09,3
529,부산광역시,2020-04-10,3
530,부산광역시,2020-04-11,3
531,부산광역시,2020-04-12,3
532,부산광역시,2020-04-13,3
533,부산광역시,2020-04-14,3
534,부산광역시,2020-04-15,3
535,부산광역시,2020-04-16,3
536,부산광역시,2020-04-17,3
537,부산광역시,2020-04-18,3
538,부산광역시,2020-04-19,3
539,부산광역시,2020-04-20,3
540,부산광역시,2020-04-21,3
541,부산광역시,2020-04-22,3
542,부산광역시,2020-04-23,3
543,부산광역시,2020-04-24,3
544,부산광역시,2020-04-25,3
545,부산광역시,2020-04-26,3
546,부산광역시,2020-04-27,3
547,부산광역시,2020-04-28,3
548,부산광역시,2020-04-29,3
549,부산광역시,2020-04-30,3
550,부산광역시,2020-05-01,3
551,부산광역시,2020-05-02,3
552,부산광역시,2020-05-03,3
553,부산광역시,2020-05-04,3
554,부산광역시,2020-05-05,3
555,부산광역시,2020-05-06,1
556,부산광역시,2020-05-07,1
557,부산광역시,2020-05-08,1
558,부산광역시,2020-05-09,1
559,부산광역시,2020-05-10,1
560,부산광역시,2020-05-11,1
561,부산광역시,2020-05-12,1
562,부산광역시,2020-05-13,1
563,부산광역시,2020-05-14,1
564,부산광역시,2020-05-15,1
565,부산광역시,2020-05-16,1
566,부산광역시,2020-05-17,1
567,부산광역시,2020-05-18,1
568,부산광역시,2020-05-19,1
569,부산광역시,2020-05-20,1
570,부산광역시,2020-05-21,1
571,부산광역시,2020-05-22,1
572,부산광역시,2020-05-23,1
573,부산광역시,2020-05-24,1
574,부산광역시,2020-05-25,1
575,부산광역시,2020-05-26,1
576,부산광역시,2020-05-27,1
577,부산광역시,2020-05-28,1
578,부산광역시,2020-05-29,1
579,부산광역시,2020-05-30,1
580,부산광역시,2020-05-31,1
581,부산광역시,2020-06-01,1
582,부산광역시,2020-06-02,1
583,부산광역시,2020-06-03,1
584,부산광역시,2020-06-04,1
585,부산광역시,2020-06-05,1
586,부산광역시,2020-06-06,1
587,부산광역시,2020-06-07,1
588,부산광역시,2020-06-08,1
589,부산광역시,2020-06-09,1
590,부산광역시,2020-06-10,1
591,부산광역시,2020-06-11,1
592,부산광역시,2020-06-12,1
593,부산광역시,2020-06-13,1
594,부산광역시,2020-06-14,1
595,부산광역시,2020-06-15,1
596,부산광역시,2020-06-16,1
597,부산광역시,2020-06-17,1
598,부산광역시,2020-06-18,1
599,부산광역시,2020-06-19,1
600,부산광역시,2020-06-20,1
601,부산광역시,2020-06-21,1
602,부산광역시,2020-06-22,1
603,부산광역시,2020-06-23,1
604,부산광역시,2020-06-24,1
605,부산광역시,2020-06-25,1
606,부산광역시,2020-06-26,1
607,부산광역시,2020-06-27,1
608,부산광역시,2020-06-28,1
609,부산광역시,2020-06-29,1
610,부산광역시,2020-06-30,1
611,부산광역시,2020-07-01,1
612,부산광역시,2020-07-02,1
613,부산광역시,2020-07-03,1
614,부산광역시,2020-07-04,1
615,부산광역시,2020-07-05,1
616,부산광역시,2020-07-06,1
617,부산광역시,2020-07-07,1
618,부산광역시,2020-07-08,1
619,부산광역시,2020-07-09,1
620,부산광역시,2020-07-10,1
621,부산광역시,2020-07-11,1
622,부산광역시,2020-07-12,1
623,부산광역시,2020-07-13,1
624,부산광역시,2020-07-14,1
625,부산광역시,2020-07-15,1
626,부산광역시,2020-07-16,1
627,부산광역시,2020-07-17,1
628,부산광역시,2020-07-18,1
629,부산광역시,2020-07-19,1
630,부산광역시,2020-07-20,1
631,부산광역시,2020-07-21,1
632,부산광역시,2020-07-22,1
633,부산광역시,2020-07-23,1
634,부산광역시,2020-07-24,1
635,부산광역시,2020-07-25,1
636,부산광역시,2020-07-26,1
637,부산광역시,2020-07-27,1
638,부산광역시,2020-07-28,1
639,부산광역시,2020-07-29,1
640,부산광역시,2020-07-30,1
641,부산광역시,2020-07-31,1
642,부산광역시,2020-08-01,1
643,부산광역시,2020-08-02,1
644,부산광역시,2020-08-03,1
645,부산광역시,2020-08-04,1
646,부산광역시,2020-08-05,1
647,부산광역시,2020-08-06,1
648,부산광역시,2020-08-07,1
649,부산광역시,2020-08-08,1
650,부산광역시,2020-08-09,1
651,부산광역시,2020-08-10,1
652,부산광역시,2020-08-11,1
653,부산광역시,2020-08-12,1
654,부산광역시,2020-08-13,1
655,부산광역시,2020-08-14,1
656,부산광역시,2020-08-15,1
657,부산광역시,2020-08-16,1
658,부산광역시,2020-08-17,1
659,부산광역시,2020-08-18,1
660,부산광역시,2020-08-19,1
661,부산광역시,2020-08-20,1
662,부산광역시,2020-08-21,1
663,부산광역시,2020-08-22,1
664,부산광역시,2020-08-23,2
665,부산광역시,2020-08-24,2
666,부산광역시,2020-08-25,2
667,부산광역시,2020-08-26,2
668,부산광역시,2020-08-27,2
669,부산광역시,2020-08-28,2
670,부산광역시,2020-08-29,2
671,부산광역시,2020-08-30,2
672,부산광역시,2020-08-31,2
673,부산광역시,2020-09-01,2
674,부산광역시,2020-09-02,2
675,부산광역시,2020-09-03,2
676,부산광역시,2020-09-04,2
677,부산광역시,2020-09-05,2
678,부산광역시,2020-09-06,2
679,부산광역시,2020-09-07,2
680,부산광역시,2020-09-08,2
681,부산광역시,2020-09-09,2
682,부산광역시,2020-09-10,2
683,부산광역시,2020-09-11,2
684,부산광역시,2020-09-12,2
685,부산광역시,2020-09-13,2
686,부산광역시,2020-09-14,2
687,부산광역시,2020-09-15,2
688,부산광역시,2020-09-16,2
689,부산광역시,2020-09-17,2
690,부산광역시,2020-09-18,2
691,부산광역시,2020-09-19,2
692,부산광역시,2020-09-20,2
693,부산광역시,2020-09-21,2
694,부산광역시,2020-09-22,2
695,부산광역시,2020-09-23,2
696,부산광역시,2020-09-24,2
697,부산광역시,2020-09-25,3
698,부산광역시,2020-09-26,3
699,부산광역시,2020-09-27,3
700,부산광역시,2020-09-28,3
701,부산광역시,2020-09-29,3
702,부산광역시,2020-09-30,3
703,부산광역시,2020-10-01,3
704,부산광역시,2020-10-02,3
705,부산광역시,2020-10-03,3
706,부산광역시,2020-10-04,3
707,부산광역시,2020-10-05,3
708,부산광역시,2020-10-06,3
709,부산광역시,2020-10-07,3
710,부산광역시,2020-10-08,3
711,부산광역시,2020-10-09,3
712,부산광역시,2020-10-10,3
713,부산광역시,2020-10-11,3
714,부산광역시,2020-10-12,1
715,부산광역시,2020-10-13,1
716,부산광역시,2020-10-14,1
717,부산광역시,2020-10-15,1
718,부산광역시,2020-10-16,1
719,부산광역시,2020-10-17,1
720,부산광역시,2020-10-18,1
721,부산광역시,2020-10-19,1
722,부산광역시,2020-10-20,1
723,부산광역시,2020-10-21,1
724,부산광역시,2020-10-22,1
725,부산광역시,2020-10-23,1
726,부산광역시,2020-10-24,1
727,부산광역시,2020-10-25,1
728,부산광역시,2020-10-26,1
729,부산광역시,2020-10-27,1
730,부산광역시,2020-10-28,1
731,부산광역시,2020-10-29,1
732,부산광역시,2020-10-30,1
733,부산광역시,2020-10-31,1
734,부산광역시,2020-11-01,1
735,부산광역시,2020-11-02,1
736,부산광역시,2020-11-03,1
737,부산광역시,2020-11-04,1
738,부산광역시,2020-11-05,1
739,부산광역시,2020-11-06,1
740,부산광역시,2020-11-07,1
741,부산광역시,2020-11-08,1
742,부산광역시,2020-11-09,1
743,부산광역시,2020-11-10,1
744,부산광역시,2020-11-11,1
745,부산광역시,2020-11-12,1
746,부산광역시,2020-11-13,1
747,부산광역시,2020-11-14,1
748,부산광역시,2020-11-15,1
749,부산광역시,2020-11-16,1
750,부산광역시,2020-11-17,1
751,부산광역시,2020-11-18,1
752,부산광역시,2020-11-19,1
753,부산광역시,2020-11-20,1
754,부산광역시,2020-11-21,1
755,부산광역시,2020-11-22,1
756,부산광역시,2020-11-23,1
757,부산광역시,2020-11-24,1
758,부산광역시,2020-11-25,1
759,부산광역시,2020-11-26,1
760,부산광역시,2020-11-27,1
761,부산광역시,2020-11-28,1
762,부산광역시,2020-11-29,1
763,부산광역시,2020-11-30,1
764,부산광역시,2020-12-01,2
766,부산광역시,2020-12-02,2
767,부산광역시,2020-12-03,2
768,부산광역시,2020-12-04,2
769,부산광역시,2020-12-05,2
770,부산광역시,2020-12-06,2
771,부산광역시,2020-12-07,2
772,부산광역시,2020-12-08,2
773,부산광역시,2020-12-09,2
774,부산광역시,2020-12-10,2
775,부산광역시,2020-12-11,2
776,부산광역시,2020-12-12,2
777,부산광역시,2020-12-13,2
778,부산광역시,2020-12-14,3
779,부산광역시,2020-12-15,3
780,부산광역시,2020-12-16,3
781,부산광역시,2020-12-17,3
782,부산광역시,2020-12-18,3
783,부산광역시,2020-12-19,3
784,부산광역시,2020-12-20,3
785,부산광역시,2020-12-21,3
786,부산광역시,2020-12-22,3
787,부산광역시,2020-12-23,3
788,부산광역시,2020-12-24,3
789,부산광역시,2020-12-25,3
790,부산광역시,2020-12-26,3
791,부산광역시,2020-12-27,3
792,부산광역시,2020-12-28,3
793,부산광역시,2020-12-29,3
794,부산광역시,2020-12-30,3
795,부산광역시,2020-12-31,3
796,부산광역시,2021-01-01,3
797,부산광역시,2021-01-02,3
798,부산광역시,2021-01-03,3
799,부산광역시,2021-01-04,3
800,부산광역시,2021-01-05,3
801,부산광역시,2021-01-06,3
802,부산광역시,2021-01-07,3
803,부산광역시,2021-01-08,3
804,부산광역시,2021-01-09,3
805,부산광역시,2021-01-10,3
806,부산광역시,2021-01-11,3
807,부산광역시,2021-01-12,3
808,부산광역시,2021-01-13,3
809,부산광역시,2021-01-14,3
810,부산광역시,2021-01-15,3
811,부산광역시,2021-01-16,3
812,부산광역시,2021-01-17,3
813,부산광역시,2021-01-18,3
814,부산광역시,2021-01-19,3
815,부산광역시,2021-01-20,3
816,부산광역시,2021-01-21,3
817,부산광역시,2021-01-22,3
818,부산광역시,2021-01-23,3
819,부산광역시,2021-01-24,2
820,부산광역시,2021-01-25,2
821,부산광역시,2021-01-26,2
822,부산광역시,2021-01-27,2
823,부산광역시,2021-01-28,2
824,부산광역시,2021-01-29,2
825,부산광역시,2021-01-30,2
826,부산광역시,2021-01-31,2
827,부산광역시,2021-02-01,2
828,부산광역시,2021-02-02,2
829,부산광역시,2021-02-03,2
830,부산광역시,2021-02-04,2
831,부산광역시,2021-02-05,2
832,부산광역시,2021-02-06,2
833,부산광역시,2021-02-07,2
834,부산광역시,2021-02-08,2
835,부산광역시,2021-02-09,2
836,부산광역시,2021-02-10,2
837,부산광역시,2021-02-11,2
838,부산광역시,2021-02-12,2
839,부산광역시,2021-02-13,1
840,부산광역시,2021-02-14,1
841,부산광역시,2021-02-15,1
842,부산광역시,2021-02-16,1
843,부산광역시,2021-02-17,1
844,부산광역시,2021-02-18,1
845,부산광역시,2021-02-19,1
846,부산광역시,2021-02-20,1
847,부산광역시,2021-02-21,1
848,부산광역시,2021-02-22,1
849,부산광역시,2021-02-23,1
850,부산광역시,2021-02-24,1
851,부산광역시,2021-02-25,1
852,부산광역시,2021-02-26,1
853,부산광역시,2021-02-27,1
854,부산광역시,2021-02-28,1
855,부산광역시,2021-03-01,1
856,부산광역시,2021-03-02,1
857,부산광역시,2021-03-03,1
858,부산광역시,2021-03-04,1
859,부산광역시,2021-03-05,1
860,부산광역시,2021-03-06,1
861,부산광역시,2021-03-07,1
862,부산광역시,2021-03-08,1
863,부산광역시,2021-03-09,1
864,부산광역시,2021-03-10,1
865,부산광역시,2021-03-11,1
866,부산광역시,2021-03-12,1
867,부산광역시,2021-03-13,1
868,부산광역시,2021-03-14,1
869,부산광역시,2021-03-15,1
870,부산광역시,2021-03-16,1
871,부산광역시,2021-03-17,1
872,부산광역시,2021-03-18,1
873,부산광역시,2021-03-19,1
874,부산광역시,2021-03-20,1
875,부산광역시,2021-03-21,1
876,부산광역시,2021-03-22,1
877,부산광역시,2021-03-23,1
878,부산광역시,2021-03-24,1
879,부산광역시,2021-03-25,1
880,부산광역시,2021-03-26,1
881,부산광역시,2021-03-27,1
882,부산광역시,2021-03-28,1
883,부산광역시,2021-03-29,1
884,부산광역시,2021-03-30,1
885,부산광역시,2021-03-31,1
886,부산광역시,2021-04-01,2
887,부산광역시,2021-04-02,2
888,부산광역시,2021-04-03,2
889,부산광역시,2021-04-04,2
890,부산광역시,2021-04-05,2
891,부산광역시,2021-04-06,2
892,부산광역시,2021-04-07,2
893,부산광역시,2021-04-08,2
894,부산광역시,2021-04-09,2
895,부산광역시,2021-04-10,2
896,부산광역시,2021-04-11,2
897,부산광역시,2021-04-12,2
898,부산광역시,2021-04-13,2
899,부산광역시,2021-04-14,2
900,부산광역시,2021-04-15,2
901,부산광역시,2021-04-16,2
902,부산광역시,2021-04-17,2
903,부산광역시,2021-04-18,2
904,부산광역시,2021-04-19,2
905,부산광역시,2021-04-20,2
906,부산광역시,2021-04-21,2
907,부산광역시,2021-04-22,2
908,부산광역시,2021-04-23,2
909,부산광역시,2021-04-24,2
910,부산광역시,2021-04-25,2
911,부산광역시,2021-04-26,2
912,부산광역시,2021-04-27,2
913,부산광역시,2021-04-28,2
914,부산광역시,2021-04-29,2
915,부산광역시,2021-04-30,2
916,부산광역시,2021-05-01,2
917,부산광역시,2021-05-02,2
918,부산광역시,2021-05-03,2
919,부산광역시,2021-05-04,2
920,부산광역시,2021-05-05,2
921,부산광역시,2021-05-06,2
922,부산광역시,2021-05-07,2
923,부산광역시,2021-05-08,2
924,부산광역시,2021-05-09,2
925,부산광역시,2021-05-10,2
926,부산광역시,2021-05-11,2
927,부산광역시,2021-05-12,2
928,부산광역시,2021-05-13,2
929,부산광역시,2021-05-14,2
930,부산광역시,2021-05-15,2
931,부산광역시,2021-05-16,2
932,부산광역시,2021-05-17,2
933,부산광역시,2021-05-18,2
934,부산광역시,2021-05-19,2
